"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중충수온(℃)","중충염분(psu)","중충DO(mg/L)","중층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
강릉(bgna3),"2017-04-02 03:30",11,,,5,10.9,,,20,7.8,,,30
강릉(bgna3),"2017-04-02 04:00",11,,,5,11,,,20,8.1,,,30
강릉(bgna3),"2017-04-02 04:30",11.1,,,5,11.1,,,20,8.7,,,30
강릉(bgna3),"2017-04-02 05:00",11.1,,,5,11,,,20,9.4,,,30
강릉(bgna3),"2017-04-02 05:30",11.1,,,5,10,,,20,9,,,30
강릉(bgna3),"2017-04-02 06:00",11.1,,,5,10,,,20,8.8,,,30
강릉(bgna3),"2017-04-02 06:30",11.1,,,5,10.8,,,20,9,,,30
강릉(bgna3),"2017-04-02 07:00",11.1,,,5,9.6,,,20,7.5,,,30
강릉(bgna3),"2017-04-02 07:30",11.1,,,5,10,,,20,6.5,,,30
강릉(bgna3),"2017-04-02 08:00",11.1,,,5,10.1,,,20,6.5,,,30
강릉(bgna3),"2017-04-02 08:30",11.1,,,5,10.3,,,20,6.6,,,30
강릉(bgna3),"2017-04-02 09:00",11.1,,,5,9.6,,,20,6.6,,,30
강릉(bgna3),"2017-04-02 09:30",11.1,,,5,10,,,20,6.8,,,30
강릉(bgna3),"2017-04-02 10:00",11.1,,,5,9.5,,,20,6.1,,,30
강릉(bgna3),"2017-04-02 10:30",11.1,,,5,8.6,,,20,6.2,,,30
강릉(bgna3),"2017-04-02 11:00",11.1,,,5,9.2,,,20,5.9,,,30
강릉(bgna3),"2017-04-02 11:30",11.1,,,5,9.8,,,20,6.3,,,30
강릉(bgna3),"2017-04-02 12:00",11.1,,,5,9.9,,,20,7.4,,,30
강릉(bgna3),"2017-04-02 12:30",11.1,,,5,9.8,,,20,7.7,,,30
강릉(bgna3),"2017-04-02 13:00",11.1,,,5,10.2,,,20,7.9,,,30
강릉(bgna3),"2017-04-02 13:30",11.2,,,5,10.7,,,20,8.5,,,30
강릉(bgna3),"2017-04-02 14:00",11.2,,,5,11,,,20,9,,,30
강릉(bgna3),"2017-04-02 14:30",11.2,,,5,11.1,,,20,9.6,,,30
강릉(bgna3),"2017-04-02 15:00",11.4,,,5,11.1,,,20,10.1,,,30
강릉(bgna3),"2017-04-02 15:30",11.4,,,5,11.1,,,20,10.3,,,30
강릉(bgna3),"2017-04-02 16:00",11.4,,,5,11.1,,,20,10.5,,,30
강릉(bgna3),"2017-04-02 16:30",11.4,,,5,11.1,,,20,10.6,,,30
강릉(bgna3),"2017-04-02 17:00",11.5,,,5,11.1,,,20,10.9,,,30
강릉(bgna3),"2017-04-02 17:30",11.3,,,5,11.1,,,20,10.8,,,30
강릉(bgna3),"2017-04-02 18:00",11.3,,,5,11,,,20,8.8,,,30
강릉(bgna3),"2017-04-02 18:30",11.3,,,5,11.1,,,20,10.3,,,30
강릉(bgna3),"2017-04-02 19:00",11.2,,,5,10.3,,,20,6.6,,,30
강릉(bgna3),"2017-04-02 19:30",11.2,,,5,10.2,,,20,5.5,,,30
강릉(bgna3),"2017-04-02 20:00",11.3,,,5,8.4,,,20,5.1,,,30
강릉(bgna3),"2017-04-02 20:30",11.3,,,5,7.6,,,20,4.7,,,30
강릉(bgna3),"2017-04-02 21:00",11.3,,,5,7.9,,,20,4.8,,,30
강릉(bgna3),"2017-04-02 21:30",11.2,,,5,8.1,,,20,5.4,,,30
강릉(bgna3),"2017-04-02 22:00",11.2,,,5,7.8,,,20,5.4,,,30
강릉(bgna3),"2017-04-02 22:30",11.1,,,5,8.1,,,20,5.3,,,30
강릉(bgna3),"2017-04-02 23:00",11.1,,,5,8.2,,,20,5.3,,,30
강릉(bgna3),"2017-04-02 23:30",11,,,5,8.2,,,20,5.3,,,30
강릉(bgna3),"2017-04-03 00:00",10.9,,,5,8.3,,,20,5.6,,,30
강릉(bgna3),"2017-04-03 00:30",10.9,,,5,8.1,,,20,6.2,,,30
강릉(bgna3),"2017-04-03 01:00",10.9,,,5,8.2,,,20,6.5,,,30
강릉(bgna3),"2017-04-03 01:30",10.9,,,5,9.2,,,20,6.9,,,30
강릉(bgna3),"2017-04-03 02:00",10.8,,,5,9.6,,,20,7.3,,,30
강릉(bgna3),"2017-04-03 02:30",10.9,,,5,9.4,,,20,7.5,,,30
강릉(bgna3),"2017-04-03 03:00",10.8,,,5,10.7,,,20,8.3,,,30
강릉(bgna3),"2017-04-03 03:30",10.8,,,5,10.8,,,20,8.9,,,30
강릉(bgna3),"2017-04-03 04:00",10.8,,,5,10.8,,,20,9,,,30
강릉(bgna3),"2017-04-03 04:30",10.8,,,5,10.3,,,20,8.9,,,30
강릉(bgna3),"2017-04-03 05:00",10.9,,,5,9.6,,,20,8.7,,,30
강릉(bgna3),"2017-04-03 05:30",11,,,5,9.3,,,20,8.6,,,30
강릉(bgna3),"2017-04-03 06:00",11,,,5,10.1,,,20,8.7,,,30
강릉(bgna3),"2017-04-03 06:30",10.9,,,5,8.7,,,20,7.8,,,30
강릉(bgna3),"2017-04-03 07:00",10.8,,,5,9.3,,,20,7.8,,,30
강릉(bgna3),"2017-04-03 07:30",10.8,,,5,8.9,,,20,7,,,30
강릉(bgna3),"2017-04-03 08:00",10.8,,,5,8.9,,,20,5.5,,,30
강릉(bgna3),"2017-04-03 08:30",10.9,,,5,9.2,,,20,6.2,,,30
강릉(bgna3),"2017-04-03 09:00",11,,,5,10.6,,,20,7.8,,,30
강릉(bgna3),"2017-04-03 09:30",11,,,5,9.1,,,20,7,,,30
강릉(bgna3),"2017-04-03 10:00",11,,,5,9.6,,,20,7.4,,,30
강릉(bgna3),"2017-04-03 10:30",10.8,,,5,10.3,,,20,7.7,,,30
강릉(bgna3),"2017-04-03 11:00",10.7,,,5,9.7,,,20,7.6,,,30
강릉(bgna3),"2017-04-03 11:30",10.8,,,5,10.9,,,20,8,,,30
강릉(bgna3),"2017-04-03 12:00",10.8,,,5,11,,,20,8.5,,,30
강릉(bgna3),"2017-04-03 12:30",10.9,,,5,11,,,20,9.7,,,30
강릉(bgna3),"2017-04-03 13:00",10.9,,,5,11,,,20,10.3,,,30
강릉(bgna3),"2017-04-03 13:30",11,,,5,11,,,20,10.6,,,30
강릉(bgna3),"2017-04-03 14:00",11,,,5,11,,,20,10.6,,,30
강릉(bgna3),"2017-04-03 14:30",11,,,5,11,,,20,10.7,,,30
강릉(bgna3),"2017-04-03 15:00",11.1,,,5,11,,,20,10.6,,,30
강릉(bgna3),"2017-04-03 15:30",11.1,,,5,10,,,20,9.5,,,30
강릉(bgna3),"2017-04-03 16:00",11.1,,,5,10,,,20,8.8,,,30
강릉(bgna3),"2017-04-03 16:30",11.1,,,5,10.5,,,20,8.5,,,30
강릉(bgna3),"2017-04-03 17:00",11.1,,,5,10.9,,,20,8.2,,,30
강릉(bgna3),"2017-04-03 17:30",11.1,,,5,10.9,,,20,8.8,,,30
강릉(bgna3),"2017-04-03 18:00",11.4,,,5,11.1,,,20,10,,,30
강릉(bgna3),"2017-04-03 18:30",11.7,,,5,11.1,,,20,10.4,,,30
강릉(bgna3),"2017-04-03 19:00",11.3,,,5,8.3,,,20,5.9,,,30
강릉(bgna3),"2017-04-03 19:30",11.1,,,5,8.7,,,20,6.1,,,30
강릉(bgna3),"2017-04-03 20:00",11.2,,,5,9.7,,,20,8.1,,,30
강릉(bgna3),"2017-04-03 20:30",11.2,,,5,9.7,,,20,8.6,,,30
강릉(bgna3),"2017-04-03 21:00",11.2,,,5,9.4,,,20,6.2,,,30
강릉(bgna3),"2017-04-03 21:30",11.2,,,5,9.8,,,20,5.9,,,30
강릉(bgna3),"2017-04-03 22:00",11.2,,,5,9.8,,,20,6.1,,,30
강릉(bgna3),"2017-04-03 22:30",11.2,,,5,9.9,,,20,6.8,,,30
강릉(bgna3),"2017-04-03 23:00",11.2,,,5,10.3,,,20,7.5,,,30
강릉(bgna3),"2017-04-03 23:30",11.1,,,5,10.4,,,20,7.9,,,30
강릉(bgna3),"2017-04-04 00:00",11.2,,,5,10.5,,,20,8.5,,,30
강릉(bgna3),"2017-04-04 00:30",11.2,,,5,9.1,,,20,7.9,,,30
강릉(bgna3),"2017-04-04 01:00",11.2,,,5,8.9,,,20,8.3,,,30
강릉(bgna3),"2017-04-04 01:30",11.2,,,5,8.7,,,20,8.3,,,30
강릉(bgna3),"2017-04-04 02:00",11.2,,,5,9.7,,,20,8,,,30
강릉(bgna3),"2017-04-04 02:30",11.2,,,5,9.4,,,20,8,,,30
강릉(bgna3),"2017-04-04 03:00",11.2,,,5,10,,,20,7.9,,,30
강릉(bgna3),"2017-04-04 03:30",11.2,,,5,10.6,,,20,8.3,,,30
강릉(bgna3),"2017-04-04 04:00",11.1,,,5,10.7,,,20,8.7,,,30
강릉(bgna3),"2017-04-04 04:30",11.1,,,5,9.6,,,20,8,,,30
강릉(bgna3),"2017-04-04 05:00",11.1,,,5,9.7,,,20,7.5,,,30
강릉(bgna3),"2017-04-04 05:30",11.1,,,5,9.8,,,20,7.6,,,30
강릉(bgna3),"2017-04-04 06:00",11.1,,,5,10.6,,,20,9.5,,,30
강릉(bgna3),"2017-04-04 06:30",11,,,5,10.8,,,20,9.6,,,30
강릉(bgna3),"2017-04-04 07:00",11,,,5,10.2,,,20,8.5,,,30
강릉(bgna3),"2017-04-04 07:30",11,,,5,10.1,,,20,6.3,,,30
강릉(bgna3),"2017-04-04 08:00",10.9,,,5,7.6,,,20,5.9,,,30
강릉(bgna3),"2017-04-04 08:30",11,,,5,8.9,,,20,5.8,,,30
강릉(bgna3),"2017-04-04 09:00",11,,,5,9.1,,,20,5.6,,,30
강릉(bgna3),"2017-04-04 09:30",11.1,,,5,9.3,,,20,5.4,,,30
강릉(bgna3),"2017-04-04 10:00",11.1,,,5,8.6,,,20,5.3,,,30
강릉(bgna3),"2017-04-04 10:30",11.1,,,5,9.4,,,20,5.3,,,30
강릉(bgna3),"2017-04-04 11:00",11.1,,,5,8.9,,,20,5.5,,,30
강릉(bgna3),"2017-04-04 11:30",11.1,,,5,9.2,,,20,5.5,,,30
강릉(bgna3),"2017-04-04 12:00",11.1,,,5,9.4,,,20,5.8,,,30
강릉(bgna3),"2017-04-04 12:30",11.2,,,5,9.5,,,20,6.7,,,30
강릉(bgna3),"2017-04-04 13:00",11.4,,,5,10.5,,,20,8,,,30
강릉(bgna3),"2017-04-04 13:30",11.5,,,5,10.8,,,20,9.7,,,30
강릉(bgna3),"2017-04-04 14:00",11.5,,,5,10.7,,,20,9.7,,,30
강릉(bgna3),"2017-04-04 14:30",11.3,,,5,10,,,20,9.2,,,30
강릉(bgna3),"2017-04-04 15:00",11.4,,,5,10.1,,,20,7.9,,,30
강릉(bgna3),"2017-04-04 15:30",11.3,,,5,9.9,,,20,7.9,,,30
강릉(bgna3),"2017-04-04 16:00",11.1,,,5,9.3,,,20,7,,,30
강릉(bgna3),"2017-04-04 16:30",11.3,,,5,10.8,,,20,8.4,,,30
강릉(bgna3),"2017-04-04 17:00",11.5,,,5,10.8,,,20,8.8,,,30
강릉(bgna3),"2017-04-04 17:30",11.4,,,5,9.4,,,20,8,,,30
강릉(bgna3),"2017-04-04 18:00",11.2,,,5,9.8,,,20,7.5,,,30
강릉(bgna3),"2017-04-04 18:30",11.3,,,5,10.3,,,20,8.3,,,30
강릉(bgna3),"2017-04-04 19:00",11.2,,,5,9.1,,,20,7.4,,,30
강릉(bgna3),"2017-04-04 19:30",11.2,,,5,9,,,20,6.9,,,30
강릉(bgna3),"2017-04-04 20:00",11.1,,,5,8.6,,,20,6.3,,,30
강릉(bgna3),"2017-04-04 20:30",11.1,,,5,8.4,,,20,5.5,,,30
강릉(bgna3),"2017-04-04 21:00",11.1,,,5,8.4,,,20,5,,,30
강릉(bgna3),"2017-04-04 21:30",11,,,5,8.7,,,20,4.8,,,30
강릉(bgna3),"2017-04-04 22:00",10.9,,,5,8.2,,,20,4.5,,,30
강릉(bgna3),"2017-04-04 22:30",10.9,,,5,8.2,,,20,4.9,,,30
강릉(bgna3),"2017-04-04 23:00",10.8,,,5,7.7,,,20,4.7,,,30
강릉(bgna3),"2017-04-04 23:30",10.9,,,5,7.6,,,20,5.1,,,30
강릉(bgna3),"2017-04-05 00:00",10.8,,,5,8.4,,,20,5.1,,,30
강릉(bgna3),"2017-04-05 00:30",10.8,,,5,8.3,,,20,5.5,,,30
강릉(bgna3),"2017-04-05 01:00",10.9,,,5,8.4,,,20,5.6,,,30
강릉(bgna3),"2017-04-05 01:30",11.1,,,5,10.1,,,20,7.4,,,30
강릉(bgna3),"2017-04-05 02:00",11.1,,,5,9.1,,,20,6.9,,,30
강릉(bgna3),"2017-04-05 02:30",11.1,,,5,8.9,,,20,6.3,,,30
강릉(bgna3),"2017-04-05 03:00",11.2,,,5,8.9,,,20,6.5,,,30
강릉(bgna3),"2017-04-05 03:30",11.2,,,5,9.1,,,20,6.7,,,30
강릉(bgna3),"2017-04-05 04:00",11.3,,,5,9.5,,,20,7.8,,,30
강릉(bgna3),"2017-04-05 04:30",11.2,,,5,10,,,20,8.3,,,30
강릉(bgna3),"2017-04-05 05:00",11.2,,,5,10,,,20,8.9,,,30
강릉(bgna3),"2017-04-05 05:30",11.2,,,5,10.9,,,20,9.1,,,30
강릉(bgna3),"2017-04-05 06:00",11.2,,,5,10.1,,,20,8.9,,,30
강릉(bgna3),"2017-04-05 06:30",10.9,,,5,9.8,,,20,9.1,,,30
강릉(bgna3),"2017-04-05 07:00",10.6,,,5,8.4,,,20,6.5,,,30
강릉(bgna3),"2017-04-05 07:30",10.7,,,5,8.1,,,20,6.2,,,30
강릉(bgna3),"2017-04-05 08:00",10.9,,,5,9.1,,,20,5.7,,,30
강릉(bgna3),"2017-04-05 08:30",11,,,5,8.4,,,20,5.9,,,30
강릉(bgna3),"2017-04-05 09:00",11,,,5,8,,,20,5.3,,,30
강릉(bgna3),"2017-04-05 09:30",11.1,,,5,7.8,,,20,4.8,,,30
강릉(bgna3),"2017-04-05 10:00",11.1,,,5,7.7,,,20,4.8,,,30
강릉(bgna3),"2017-04-05 10:30",11.1,,,5,7.2,,,20,5.2,,,30
강릉(bgna3),"2017-04-05 11:00",11.1,,,5,7.2,,,20,5.2,,,30
강릉(bgna3),"2017-04-05 11:30",11.1,,,5,7.1,,,20,4.9,,,30
강릉(bgna3),"2017-04-05 12:00",11.1,,,5,7.2,,,20,4.8,,,30
강릉(bgna3),"2017-04-05 12:30",11.1,,,5,7.7,,,20,4.8,,,30
강릉(bgna3),"2017-04-05 13:00",11.1,,,5,8.5,,,20,5.1,,,30
강릉(bgna3),"2017-04-05 13:30",11.4,,,5,9.1,,,20,6.4,,,30
강릉(bgna3),"2017-04-05 14:00",11.5,,,5,10.1,,,20,7.3,,,30
강릉(bgna3),"2017-04-05 14:30",11.3,,,5,9.4,,,20,7.7,,,30
강릉(bgna3),"2017-04-05 15:00",11.4,,,5,10.3,,,20,8.9,,,30
강릉(bgna3),"2017-04-05 15:30",11.2,,,5,10.2,,,20,9.1,,,30
강릉(bgna3),"2017-04-05 16:00",11.2,,,5,10.2,,,20,9.4,,,30
강릉(bgna3),"2017-04-05 16:30",11.6,,,5,10.6,,,20,9.6,,,30
강릉(bgna3),"2017-04-05 17:00",11.7,,,5,10.3,,,20,8.9,,,30
강릉(bgna3),"2017-04-05 17:30",11.6,,,5,9.9,,,20,6.6,,,30
강릉(bgna3),"2017-04-05 18:00",11.1,,,5,9.3,,,20,6.4,,,30
강릉(bgna3),"2017-04-05 18:30",11.4,,,5,9.1,,,20,6,,,30
강릉(bgna3),"2017-04-05 19:00",11.5,,,5,9.4,,,20,6.2,,,30
강릉(bgna3),"2017-04-05 19:30",11.7,,,5,9.3,,,20,5.9,,,30
강릉(bgna3),"2017-04-05 20:00",11.6,,,5,9.1,,,20,6,,,30
강릉(bgna3),"2017-04-05 20:30",11.6,,,5,9.1,,,20,6,,,30
강릉(bgna3),"2017-04-05 21:00",11.6,,,5,8.8,,,20,5.6,,,30
강릉(bgna3),"2017-04-05 21:30",11.5,,,5,7.4,,,20,5.3,,,30
강릉(bgna3),"2017-04-05 22:00",11.5,,,5,8.1,,,20,5.3,,,30
강릉(bgna3),"2017-04-05 22:30",11.4,,,5,7.5,,,20,5.1,,,30
강릉(bgna3),"2017-04-05 23:00",11.5,,,5,8.1,,,20,5.4,,,30
강릉(bgna3),"2017-04-05 23:30",11.5,,,5,7.6,,,20,5.6,,,30
강릉(bgna3),"2017-04-06 00:00",11.6,,,5,7.7,,,20,5.7,,,30
강릉(bgna3),"2017-04-06 00:30",11.5,,,5,7.3,,,20,5.6,,,30
강릉(bgna3),"2017-04-06 01:00",11.8,,,5,9.7,,,20,6.7,,,30
강릉(bgna3),"2017-04-06 01:30",11.8,,,5,10.1,,,20,7.5,,,30
강릉(bgna3),"2017-04-06 02:00",11.8,,,5,9.7,,,20,7.7,,,30
강릉(bgna3),"2017-04-06 02:30",11.6,,,5,9.9,,,20,8.3,,,30
강릉(bgna3),"2017-04-06 03:00",11.8,,,5,10.4,,,20,8.7,,,30
강릉(bgna3),"2017-04-06 03:30",11.3,,,5,10.2,,,20,8.8,,,30
강릉(bgna3),"2017-04-06 04:00",11.7,,,5,10.8,,,20,9.5,,,30
강릉(bgna3),"2017-04-06 04:30",11.4,,,5,9.9,,,20,7.7,,,30
강릉(bgna3),"2017-04-06 05:00",11.6,,,5,10.6,,,20,9.7,,,30
강릉(bgna3),"2017-04-06 05:30",11.7,,,5,10.5,,,20,9.7,,,30
강릉(bgna3),"2017-04-06 06:00",11.8,,,5,11.1,,,20,9.9,,,30
강릉(bgna3),"2017-04-06 06:30",11.7,,,5,9.8,,,20,7.3,,,30
강릉(bgna3),"2017-04-06 07:00",11.6,,,5,9.5,,,20,6.8,,,30
강릉(bgna3),"2017-04-06 07:30",11.7,,,5,9.6,,,20,6.7,,,30
강릉(bgna3),"2017-04-06 08:00",11.7,,,5,10,,,20,6.4,,,30
강릉(bgna3),"2017-04-06 08:30",11.6,,,5,10.2,,,20,5.8,,,30
강릉(bgna3),"2017-04-06 09:00",11.6,,,5,9.4,,,20,5.9,,,30
강릉(bgna3),"2017-04-06 09:30",11.6,,,5,9.8,,,20,6.4,,,30
강릉(bgna3),"2017-04-06 10:00",11.7,,,5,9.1,,,20,6.1,,,30
강릉(bgna3),"2017-04-06 10:30",11.6,,,5,8.4,,,20,6.2,,,30
강릉(bgna3),"2017-04-06 11:00",11.6,,,5,8.1,,,20,6.5,,,30
강릉(bgna3),"2017-04-06 11:30",11.8,,,5,8.6,,,20,6,,,30
강릉(bgna3),"2017-04-06 12:00",11.8,,,5,8.9,,,20,6,,,30
강릉(bgna3),"2017-04-06 12:30",11.8,,,5,11.2,,,20,8.5,,,30
강릉(bgna3),"2017-04-06 13:00",11.8,,,5,11.4,,,20,9.3,,,30
강릉(bgna3),"2017-04-06 13:30",11.8,,,5,10.1,,,20,6.6,,,30
강릉(bgna3),"2017-04-06 14:00",11.8,,,5,9.5,,,20,8.8,,,30
강릉(bgna3),"2017-04-06 14:30",11.8,,,5,9.6,,,20,8.7,,,30
강릉(bgna3),"2017-04-06 15:00",11.8,,,5,10,,,20,7.8,,,30
강릉(bgna3),"2017-04-06 15:30",11.8,,,5,9,,,20,6.1,,,30
강릉(bgna3),"2017-04-06 16:00",11.7,,,5,9,,,20,6.5,,,30
강릉(bgna3),"2017-04-06 16:30",11.7,,,5,10.2,,,20,8.3,,,30
강릉(bgna3),"2017-04-06 17:00",11.7,,,5,9.3,,,20,8.2,,,30
강릉(bgna3),"2017-04-06 17:30",11.6,,,5,8.4,,,20,7.2,,,30
강릉(bgna3),"2017-04-06 18:00",11.6,,,5,9.4,,,20,7.2,,,30
강릉(bgna3),"2017-04-06 18:30",11.7,,,5,9.8,,,20,7.8,,,30
강릉(bgna3),"2017-04-06 19:00",11.6,,,5,9.6,,,20,7.7,,,30
강릉(bgna3),"2017-04-06 19:30",11.7,,,5,9.7,,,20,7.9,,,30
강릉(bgna3),"2017-04-06 20:00",11.8,,,5,9.8,,,20,8.7,,,30
강릉(bgna3),"2017-04-06 20:30",11.8,,,5,9.4,,,20,8.5,,,30
강릉(bgna3),"2017-04-06 21:00",11.7,,,5,9.4,,,20,8.7,,,30
강릉(bgna3),"2017-04-06 21:30",11.8,,,5,9.6,,,20,8.6,,,30
강릉(bgna3),"2017-04-06 22:00",11.8,,,5,8.7,,,20,7.8,,,30
강릉(bgna3),"2017-04-06 22:30",11.8,,,5,9.3,,,20,7.3,,,30
강릉(bgna3),"2017-04-06 23:00",11.8,,,5,8.5,,,20,6.7,,,30
강릉(bgna3),"2017-04-06 23:30",11.8,,,5,9.5,,,20,6.3,,,30
강릉(bgna3),"2017-04-07 00:00",11.8,,,5,9.8,,,20,6.8,,,30
강릉(bgna3),"2017-04-07 00:30",11.8,,,5,9.8,,,20,6.9,,,30
강릉(bgna3),"2017-04-07 01:00",11.8,,,5,9.4,,,20,6.8,,,30
강릉(bgna3),"2017-04-07 01:30",11.8,,,5,9.9,,,20,7.4,,,30
강릉(bgna3),"2017-04-07 02:00",11.8,,,5,10.9,,,20,7.7,,,30
강릉(bgna3),"2017-04-07 02:30",11.8,,,5,9.5,,,20,7.1,,,30
강릉(bgna3),"2017-04-07 03:00",11.8,,,5,9.1,,,20,7,,,30
강릉(bgna3),"2017-04-07 03:30",11.8,,,5,8.9,,,20,7,,,30
강릉(bgna3),"2017-04-07 04:00",11.8,,,5,9.2,,,20,6.7,,,30
강릉(bgna3),"2017-04-07 04:30",11.7,,,5,8.9,,,20,6.3,,,30
강릉(bgna3),"2017-04-07 05:00",11.7,,,5,10.3,,,20,6.9,,,30
강릉(bgna3),"2017-04-07 05:30",11.7,,,5,10.1,,,20,6.4,,,30
강릉(bgna3),"2017-04-07 06:00",11.7,,,5,9,,,20,6.7,,,30
강릉(bgna3),"2017-04-07 06:30",11.6,,,5,10.8,,,20,8.5,,,30
강릉(bgna3),"2017-04-07 07:00",11.7,,,5,11.5,,,20,9.9,,,30
강릉(bgna3),"2017-04-07 07:30",11.7,,,5,11.5,,,20,10.3,,,30
강릉(bgna3),"2017-04-07 08:00",11.7,,,5,10.4,,,20,10,,,30
강릉(bgna3),"2017-04-07 08:30",11.6,,,5,9.7,,,20,9.2,,,30
강릉(bgna3),"2017-04-07 09:00",11.3,,,5,8.7,,,20,6.6,,,30
강릉(bgna3),"2017-04-07 09:30",11.7,,,5,9.7,,,20,7,,,30
강릉(bgna3),"2017-04-07 10:00",11.6,,,5,9.3,,,20,6.4,,,30
강릉(bgna3),"2017-04-07 10:30",11.6,,,5,9.4,,,20,5.8,,,30
