"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃþ¼ö¿Â(¡É)","ÃþÃþ ¿°ºÐ(psu)","ÃþÃþ DO(mg/L)","ÃþÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
ºÎ»ê Àå¾È(bbji5),"2019-12-22 10:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 11:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 11:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 12:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 12:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 13:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 13:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 14:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 14:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 15:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 15:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 16:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 16:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 17:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 17:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 18:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 18:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 19:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 19:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 20:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 20:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 21:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 21:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 22:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 22:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 23:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-22 23:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 00:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 00:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 01:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 01:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 02:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 02:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 03:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 03:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 04:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 04:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 05:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 05:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 06:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 06:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 07:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 07:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 08:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 08:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 09:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 09:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 10:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 10:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 11:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 11:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 12:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 12:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 13:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 13:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 14:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 14:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 15:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 15:30","15.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 16:00","15.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 16:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 17:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 17:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 18:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 18:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 19:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 19:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 20:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 20:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 21:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 21:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 22:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 22:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 23:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-23 23:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 00:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 00:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 01:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 01:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 02:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 02:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 03:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 03:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 04:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 04:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 05:00","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 05:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 06:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 06:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 07:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 07:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 08:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 08:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 09:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 09:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 10:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 10:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 11:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 11:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 12:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 12:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 13:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 13:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 14:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 14:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 15:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 15:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 16:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 16:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 17:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 17:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 18:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 18:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 19:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 19:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 20:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 20:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 21:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 21:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 22:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 22:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 23:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-24 23:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 00:00","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 00:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 01:00","14.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 01:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 02:00","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 02:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 03:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 03:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 04:00","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 04:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 05:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 05:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 06:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 06:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 07:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 07:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 08:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 08:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 09:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 09:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 10:00","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 10:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 11:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 11:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 12:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 12:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 13:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 13:30","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 14:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 14:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 15:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 15:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 16:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 16:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 17:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 17:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 18:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 18:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 19:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 19:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 20:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 20:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 21:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 21:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 22:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 22:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 23:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-25 23:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 00:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 00:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 01:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 01:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 02:00","14.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 02:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 03:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 03:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 04:00","14.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 04:30","14.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 05:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 05:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 06:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 06:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 07:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 07:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 08:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 08:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 09:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 09:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 10:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 10:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 11:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 11:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 12:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 12:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 13:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 13:30","15.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 14:00","15.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 14:30","15.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 15:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 15:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 16:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 16:30","15.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 17:00","15.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 17:30","15.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 18:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 18:30","15.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 19:00","15.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 19:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 20:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 20:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 21:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 21:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 22:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 22:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 23:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-26 23:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 00:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 00:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 01:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 01:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 02:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 02:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 03:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 03:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 04:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 04:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 05:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 05:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 06:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 06:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 07:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 07:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 08:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 08:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 09:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 09:30","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 10:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 10:30","14.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 11:00","14.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 11:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 12:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 12:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 13:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 13:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 14:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 14:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 15:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 15:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 16:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 16:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 17:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 17:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 18:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 18:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 19:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 19:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 20:00","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 20:30","17.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 21:00","16.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 21:30","16.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 22:00","16.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 22:30","16.3",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 23:00","16.0",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-27 23:30","15.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 00:00","15.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 00:30","15.4",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 01:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 01:30","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 02:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 02:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 03:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 03:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 04:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 04:30","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 05:00","14.6",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 05:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 06:00","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 06:30","14.5",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 07:00","14.7",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 07:30","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 08:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 08:30","14.8",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 09:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 09:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 10:00","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 10:30","14.9",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 11:00","15.2",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 11:30","16.1",,,,,,,,,,,
ºÎ»ê Àå¾È(bbji5),"2019-12-28 12:00","16.2",,,,,,,,,,,
